actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
145,PT04M27.00S,2020-08-02T19:55:24.6Z,1,REGULAR,2pt,layup,['pointsinthepaint'],1627759,7.408015768725363,47.970281862745104,1610612738,24,15,2020-08-02T20:07:38Z,985000,10.0,17.0,1,left,MISS J. Brown layup Blocked,"[1627759, 203468]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.48,Missed,,,,,,,,,,,,,,,,,McCollum,203468.0,
146,PT04M27.00S,2020-08-02T19:55:24.6Z,1,REGULAR,block,,[],203468,,,1610612738,24,15,2020-08-02T20:03:31Z,987500,,,0,,C. McCollum BLOCK (1 BLK),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT04M26.00S,2020-08-02T19:55:25.6Z,1,REGULAR,rebound,offensive,[],202683,,,1610612738,24,15,2020-08-02T20:06:31Z,988750,,,0,,E. Kanter REBOUND (Off:1 Def:0),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
158,PT04M26.00S,2020-08-02T19:55:25.7Z,1,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",202683,9.904730617608408,51.40165441176471,1610612738,26,15,2020-08-02T20:11:08Z,989375,-7.0,41.0,1,left,E. Kanter jumpshot (4 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,4.66,Made,,,,,4.0,,,,,,,,,,,,,,
99,PT04M24.00S,2020-08-02T19:55:26.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,15,2020-08-02T20:04:36Z,990000,,,0,,timeout full,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M24.00S,2020-08-02T19:57:44.1Z,1,REGULAR,substitution,out,[],2546,,,1610612757,26,15,2020-08-02T20:04:36Z,1000000,,,0,,substitution out Anthony,[2546],1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M24.00S,2020-08-02T19:57:44.1Z,1,REGULAR,substitution,out,[],203468,,,1610612757,26,15,2020-08-02T20:04:36Z,1010000,,,0,,substitution out McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M24.00S,2020-08-02T19:57:44.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612757,26,15,2020-08-02T20:04:36Z,1020000,,,0,,substitution in Trent Jr.,[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M24.00S,2020-08-02T19:57:44.1Z,1,REGULAR,substitution,in,[],1628380,,,1610612757,26,15,2020-08-02T20:04:36Z,1030000,,,0,,substitution in Collins,[1628380],1610612757.0,POR,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M07.00S,2020-08-02T19:59:05.6Z,1,REGULAR,2pt,jumpshot,[],203081,97.32260183968464,75.06893382352942,1610612757,26,17,2020-08-02T19:59:10Z,1040000,125.0,-27.0,1,right,D. Lillard 13' jumpshot (4 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,12.72,Made,,,,,4.0,,,,,,,,,,,,,,
105,PT03M44.00S,2020-08-02T19:59:27.6Z,1,REGULAR,2pt,layup,['pointsinthepaint'],202683,6.652431011826544,43.20618872549019,1610612738,26,17,2020-08-02T19:59:33Z,1050000,34.0,10.0,1,left,MISS E. Kanter layup Blocked,"[202683, 1629018]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,3.74,Missed,,,,,,,,,,,,,,,,,Trent Jr.,1629018.0,
106,PT03M44.00S,2020-08-02T19:59:27.6Z,1,REGULAR,block,,[],1629018,,,1610612738,26,17,2020-08-02T19:59:29Z,1060000,,,0,,G. Trent Jr. BLOCK (1 BLK),[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M42.00S,2020-08-02T19:59:29.6Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,26,17,2020-08-02T19:59:33Z,1070000,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,105.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
108,PT03M42.00S,2020-08-02T19:59:30.7Z,1,REGULAR,2pt,jumpshot,"['pointsinthepaint', '2ndchance']",1627759,10.775295663600525,45.174632352941174,1610612738,26,17,2020-08-02T20:00:58Z,1080000,24.0,49.0,1,left,MISS J. Brown 6' jumpshot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,5.94,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M40.00S,2020-08-02T19:59:32.7Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612757,26,17,2020-08-02T19:59:47Z,1090000,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612757.0,POR,,,,Collins,Z. Collins,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
110,PT03M32.00S,2020-08-02T19:59:40.4Z,1,REGULAR,turnover,badpass,[],203081,,,1610612757,26,17,2020-08-02T19:59:49Z,1100000,,,0,,D. Lillard TURNOVER badpass (2 TOV) Stolen,"[203081, 203935]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,2.0,Smart,203935.0,,,
111,PT03M32.00S,2020-08-02T19:59:40.4Z,1,REGULAR,steal,,[],203935,,,1610612738,26,17,2020-08-02T20:00:05Z,1110000,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2020-08-02T19:59:45.1Z,1,REGULAR,3pt,jumpshot,"['fromturnover', 'fastbreak']",202330,5.732588699080158,95.90226715686273,1610612738,29,17,2020-08-02T19:59:52Z,1120000,-230.0,1.0,1,left,G. Hayward 23' 3PT  (9 PTS) (J. Brown 1 AST),"[202330, 1627759]",1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,22.96,Made,,,,,9.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
114,PT03M07.00S,2020-08-02T20:00:05.2Z,1,REGULAR,3pt,jumpshot,[],1629018,75.3777923784494,82.421875,1610612757,29,20,2020-08-02T20:00:09Z,1140000,162.0,179.0,1,right,G. Trent Jr. 25' 3PT  (3 PTS) (D. Lillard 4 AST),"[1629018, 203081]",1610612757.0,POR,stepback,,,Trent Jr.,G. Trent Jr.,,,,,24.55,Made,,,,,3.0,D. Lillard,203081.0,4.0,,,,,,,,,,,
116,PT02M45.00S,2020-08-02T20:00:30.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626209,,,1610612738,29,20,2020-08-02T20:00:39Z,1160000,,,0,,M. Hezonja FOUL personal (1 PF) (Smart inpenalty),"[1626209, 203935]",1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,1830.0,1.0,0.0,Smart,203935.0,,,,,,
118,PT02M45.00S,2020-08-02T20:00:57.6Z,1,REGULAR,freethrow,1of2,[],203935,,,1610612738,29,20,2020-08-02T20:11:15Z,1180000,,,0,,MISS M. Smart freethrow 1of2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Missed,,,,,,,,,,,,,,,,,,,
119,PT02M45.00S,2020-08-02T20:00:57.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,29,20,2020-08-02T20:11:15Z,1190000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2020-08-02T20:00:58.3Z,1,REGULAR,substitution,out,[],202954,,,1610612738,29,20,2020-08-02T20:01:15Z,1210000,,,0,,substitution out Wanamaker,[202954],1610612738.0,BOS,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M45.00S,2020-08-02T20:00:58.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612738,29,20,2020-08-02T20:01:15Z,1220000,,,0,,substitution in Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M45.00S,2020-08-02T20:00:58.3Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,29,20,2020-08-02T20:01:15Z,1230000,,,0,,substitution in Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M45.00S,2020-08-02T20:00:58.3Z,1,REGULAR,substitution,out,[],202330,,,1610612738,29,20,2020-08-02T20:02:31Z,1235000,,,0,,substitution out Hayward,[202330],1610612738.0,BOS,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2020-08-02T20:00:57.6Z,1,REGULAR,freethrow,2of2,[],203935,,,1610612738,30,20,2020-08-02T20:11:15Z,1240000,,,0,,M. Smart freethrow 2of2 (1 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
125,PT02M32.00S,2020-08-02T20:01:32.5Z,1,REGULAR,turnover,lostball,[],202355,,,1610612757,30,20,2020-08-02T20:01:37Z,1250000,,,0,,H. Whiteside TURNOVER lostball (1 TOV) Stolen,"[202355, 1628369]",1610612757.0,POR,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,,
126,PT02M32.00S,2020-08-02T20:01:32.5Z,1,REGULAR,steal,,[],1628369,,,1610612738,30,20,2020-08-02T20:01:33Z,1260000,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M29.00S,2020-08-02T20:01:35.8Z,1,REGULAR,turnover,badpass,[],202683,,,1610612738,30,20,2020-08-02T20:01:40Z,1270000,,,0,,E. Kanter TURNOVER badpass (1 TOV) Stolen,"[202683, 1626209]",1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,1.0,Hezonja,1626209.0,,,
128,PT02M29.00S,2020-08-02T20:01:35.8Z,1,REGULAR,steal,,[],1626209,,,1610612757,30,20,2020-08-02T20:01:37Z,1280000,,,0,,M. Hezonja STEAL (1 STL),[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M24.00S,2020-08-02T20:01:40.6Z,1,REGULAR,3pt,jumpshot,['fromturnover'],1629018,75.50919842312747,13.059129901960784,1610612757,30,20,2020-08-02T20:01:46Z,1290000,-185.0,178.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M20.00S,2020-08-02T20:01:44.3Z,1,REGULAR,rebound,offensive,[],1626209,,,1610612757,30,20,2020-08-02T20:01:44Z,1300000,,,0,,M. Hezonja REBOUND (Off:1 Def:0),[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,129.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
131,PT02M19.00S,2020-08-02T20:01:45.8Z,1,REGULAR,turnover,badpass,[],1626209,,,1610612757,30,20,2020-08-02T20:01:50Z,1310000,,,0,,M. Hezonja TURNOVER badpass (1 TOV) Stolen,"[1626209, 203935]",1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,,,,,,,,,,,,,,1.0,Smart,203935.0,,,
132,PT02M19.00S,2020-08-02T20:01:45.8Z,1,REGULAR,steal,,[],203935,,,1610612738,30,20,2020-08-02T20:01:47Z,1320000,,,0,,M. Smart STEAL (2 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M16.00S,2020-08-02T20:01:49.4Z,1,REGULAR,3pt,jumpshot,['fromturnover'],1627759,18.347568988173457,95.16697303921569,1610612738,30,20,2020-08-02T20:02:24Z,1330000,-226.0,120.0,1,left,MISS J. Brown 26' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M16.00S,2020-08-02T20:01:49.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,30,20,2020-08-02T20:02:24Z,1340000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,133.0,,,,,,,,,,,,,,,,,,
135,PT02M16.00S,2020-08-02T20:02:03.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612738,30,20,2020-08-02T20:02:11Z,1350000,,,0,,G. Trent Jr. FOUL personal (1 PF) (Kanter inpenalty),"[1629018, 202683]",1610612757.0,POR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,2004.0,1.0,0.0,Kanter,202683.0,,,,,,
137,PT02M16.00S,2020-08-02T20:02:18.0Z,1,REGULAR,freethrow,1of2,"['fromturnover', '2ndchance']",202683,,,1610612738,30,20,2020-08-02T20:02:18Z,1370000,,,0,,MISS E. Kanter freethrow 1of2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
138,PT02M16.00S,2020-08-02T20:02:18.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,30,20,2020-08-02T20:02:18Z,1380000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,137.0,,,,,,,,,,,,,,,,,,
140,PT02M16.00S,2020-08-02T20:02:31.6Z,1,REGULAR,freethrow,2of2,"['fromturnover', '2ndchance']",202683,,,1610612738,31,20,2020-08-02T20:02:31Z,1390000,,,0,,E. Kanter freethrow 2of2 (5 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
141,PT02M06.00S,2020-08-02T20:02:44.5Z,1,REGULAR,3pt,jumpshot,[],203081,71.43561103810775,80.7061887254902,1610612757,31,20,2020-08-02T20:02:49Z,1400000,154.0,216.0,1,right,MISS D. Lillard 27' 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,,
142,PT02M02.00S,2020-08-02T20:02:48.5Z,1,REGULAR,rebound,defensive,[],202683,,,1610612738,31,20,2020-08-02T20:02:49Z,1410000,,,0,,E. Kanter REBOUND (Off:1 Def:1),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
143,PT01M55.00S,2020-08-02T20:02:54.6Z,1,REGULAR,2pt,jumpshot,['pointsinthepaint'],1628369,15.982260183968464,58.892463235294116,1610612738,33,20,2020-08-02T20:03:01Z,1420000,-44.0,98.0,1,left,J. Tatum 11' jumpshot (3 PTS),[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,11.24,Made,,,,,3.0,,,,,,,,,,,,,,
144,PT01M35.00S,2020-08-02T20:03:14.0Z,1,REGULAR,2pt,jumpshot,[],1626209,73.80091984231275,31.196384803921568,1610612757,33,22,2020-08-02T20:03:19Z,1430000,-94.0,194.0,1,right,M. Hezonja 22' jumpshot (2 PTS) (D. Lillard 5 AST),"[1626209, 203081]",1610612757.0,POR,pullup,,,Hezonja,M. Hezonja,,,,,22.04,Made,,,,,2.0,D. Lillard,203081.0,5.0,,,,,,,,,,,
148,PT01M09.00S,2020-08-02T20:03:44.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612738,33,22,2020-08-02T20:03:51Z,1440000,,,0,,Z. Collins FOUL personal (3 PF) (Kanter inpenalty),"[1628380, 202683]",1610612757.0,POR,shooting,,,Collins,Z. Collins,,,,,,,,,,,,,,,202053.0,3.0,0.0,Kanter,202683.0,,,,,,
151,PT01M09.00S,2020-08-02T20:04:09.1Z,1,REGULAR,freethrow,1of2,[],202683,,,1610612738,33,22,2020-08-02T20:06:25Z,1460000,,,0,,MISS E. Kanter freethrow 1of2,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
152,PT01M09.00S,2020-08-02T20:04:09.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,33,22,2020-08-02T20:06:25Z,1470000,,,0,,Team offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,151.0,,,,,,,,,,,,,,,,,,
153,PT01M09.00S,2020-08-02T20:04:10.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,33,22,2020-08-02T20:04:23Z,1480000,,,0,,substitution out Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M09.00S,2020-08-02T20:04:10.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612738,33,22,2020-08-02T20:04:23Z,1490000,,,0,,substitution out Collins,[1628380],1610612757.0,POR,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M09.00S,2020-08-02T20:04:10.5Z,1,REGULAR,substitution,in,[],202689,,,1610612738,33,22,2020-08-02T20:04:23Z,1500000,,,0,,substitution in Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M09.00S,2020-08-02T20:04:10.5Z,1,REGULAR,substitution,in,[],2546,,,1610612738,33,22,2020-08-02T20:04:23Z,1510000,,,0,,substitution in Anthony,[2546],1610612757.0,POR,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT01M09.00S,2020-08-02T20:04:09.1Z,1,REGULAR,freethrow,2of2,[],202683,,,1610612738,34,22,2020-08-02T20:06:25Z,1520000,,,0,,E. Kanter freethrow 2of2 (6 PTS),[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
159,PT00M55.20S,2020-08-02T20:04:49.9Z,1,REGULAR,3pt,jumpshot,[],1626209,73.27529566360053,81.19638480392157,1610612757,34,22,2020-08-02T20:04:58Z,1530000,156.0,199.0,1,right,MISS M. Hezonja 26' 3PT,[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M52.00S,2020-08-02T20:04:53.1Z,1,REGULAR,rebound,offensive,[],202355,,,1610612757,34,22,2020-08-02T20:04:58Z,1540000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612757.0,POR,,,,Whiteside,H. Whiteside,,,,,,,159.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
161,PT00M52.00S,2020-08-02T20:04:56.8Z,1,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",202355,95.0,50.0,1610612757,34,24,2020-08-02T20:04:56Z,1550000,0.0,-6.0,1,right,H. Whiteside layup (2 PTS),[202355],1610612757.0,POR,putback,,,Whiteside,H. Whiteside,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
162,PT00M35.90S,2020-08-02T20:05:12.9Z,1,REGULAR,3pt,jumpshot,[],1628369,30.305519053876477,76.04932598039215,1610612738,37,24,2020-08-02T20:05:41Z,1560000,-130.0,232.0,1,left,J. Tatum 27' 3PT  (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.12,Made,,,,,6.0,,,,,,,,,,,,,,
163,PT00M34.20S,2020-08-02T20:05:24.3Z,1,REGULAR,stoppage,equipmentmalfunction,[],0,,,1610612757,37,24,2020-08-02T20:05:28Z,1570000,,,0,,stoppage equipmentmalfunction,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M25.70S,2020-08-02T20:06:03.3Z,1,REGULAR,2pt,layup,['pointsinthepaint'],203081,88.51839684625493,45.166973039215684,1610612757,37,24,2020-08-02T20:16:28Z,1580000,-24.0,55.0,1,right,MISS D. Lillard 7' layup Blocked,"[203081, 203935]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,6.55,Missed,,,,,,,,,,,,,,,,,Smart,203935.0,
165,PT00M25.70S,2020-08-02T20:06:03.3Z,1,REGULAR,block,,[],203935,,,1610612757,37,24,2020-08-02T20:06:05Z,1590000,,,0,,M. Smart BLOCK (2 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M25.70S,2020-08-02T20:06:03.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,37,24,2020-08-02T20:06:36Z,1600000,,,0,,Team offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,164.0,,,,,,,,,,,,,,,,,,
167,PT00M25.70S,2020-08-02T20:06:07.8Z,1,REGULAR,stoppage,outofbounds,[],0,,,1610612757,37,24,2020-08-02T20:06:07Z,1610000,,,0,,stoppage outofbounds,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M25.60S,2020-08-02T20:06:21.8Z,1,REGULAR,foul,personal,[],1628369,,,1610612757,37,24,2020-08-02T20:06:30Z,1620000,,,0,,J. Tatum FOUL personal (1 PF),"[1628369, 2546]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1830.0,1.0,0.0,Anthony,2546.0,,,,,,
170,PT00M25.60S,2020-08-02T20:06:34.5Z,1,REGULAR,substitution,out,[],202683,,,1610612757,37,24,2020-08-02T20:06:44Z,1640000,,,0,,substitution out Kanter,[202683],1610612738.0,BOS,,,,Kanter,E. Kanter,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M25.60S,2020-08-02T20:06:34.5Z,1,REGULAR,substitution,out,[],202355,,,1610612757,37,24,2020-08-02T20:06:44Z,1650000,,,0,,substitution out Whiteside,[202355],1610612757.0,POR,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M25.60S,2020-08-02T20:06:34.5Z,1,REGULAR,substitution,in,[],1628464,,,1610612757,37,24,2020-08-02T20:06:44Z,1660000,,,0,,substitution in Theis,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M25.60S,2020-08-02T20:06:34.5Z,1,REGULAR,substitution,in,[],203468,,,1610612757,37,24,2020-08-02T20:06:44Z,1670000,,,0,,substitution in McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M18.00S,2020-08-02T20:07:03.3Z,1,REGULAR,2pt,layup,"['pointsinthepaint', '2ndchance']",2546,93.9060446780552,51.78462009803921,1610612757,37,24,2020-08-02T20:07:09Z,1680000,9.0,5.0,1,right,MISS C. Anthony layup Blocked,"[2546, 1628369]",1610612757.0,POR,,,,Anthony,C. Anthony,,,,,1.36,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0,
175,PT00M18.00S,2020-08-02T20:07:03.3Z,1,REGULAR,block,,[],1628369,,,1610612757,37,24,2020-08-02T20:07:05Z,1690000,,,0,,J. Tatum BLOCK (1 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M15.40S,2020-08-02T20:07:05.9Z,1,REGULAR,rebound,offensive,[],1626209,,,1610612757,37,24,2020-08-02T20:07:09Z,1700000,,,0,,M. Hezonja REBOUND (Off:2 Def:0),[1626209],1610612757.0,POR,,,,Hezonja,M. Hezonja,,,,,,,174.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
177,PT00M14.30S,2020-08-02T20:07:07.0Z,1,REGULAR,3pt,jumpshot,['2ndchance'],203468,77.4802890932983,10.608149509803921,1610612757,37,24,2020-08-02T20:07:11Z,1710000,-197.0,159.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
178,PT00M12.10S,2020-08-02T20:07:09.2Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,37,24,2020-08-02T20:07:09Z,1720000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
179,PT00M03.00S,2020-08-02T20:07:18.3Z,1,REGULAR,3pt,jumpshot,[],1628369,22.28975032851511,6.441482843137254,1610612738,37,24,2020-08-02T20:07:23Z,1730000,218.0,157.0,1,left,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
180,PT00M03.00S,2020-08-02T20:07:18.3Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,37,24,2020-08-02T20:07:23Z,1740000,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
181,PT00M00.00S,2020-08-02T20:07:28.5Z,1,REGULAR,period,end,[],0,,,1610612757,37,24,2020-08-02T20:07:28Z,1750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2020-08-02T20:10:15.9Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612757,37,24,2020-08-02T20:10:41Z,1760000,,,0,,substitution out Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2020-08-02T20:10:15.9Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,37,24,2020-08-02T20:10:41Z,1770000,,,0,,substitution in Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2020-08-02T20:10:59.5Z,2,REGULAR,period,start,[],0,,,1610612738,37,24,2020-08-02T20:10:59Z,1780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M41.00S,2020-08-02T20:11:17.5Z,2,REGULAR,3pt,jumpshot,[],1629684,4.155716162943495,2.5199142156862746,1610612738,37,24,2020-08-02T20:11:23Z,1790000,237.0,-13.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M36.00S,2020-08-02T20:11:22.5Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,37,24,2020-08-02T20:11:23Z,1800000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
