actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
82,PT04M37.00S,2021-05-07T23:58:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.03745072273325,50.80422794117647,1610612741,18,19,2021-05-07T23:58:47Z,810000,4.0,4.0,1,right,Z. LaVine Layup (4 PTS) (N. Vucevic 4 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,0.53,Made,,,,,4.0,N. Vucevic,202696.0,4.0,,,,,,,,,,,
84,PT04M37.00S,2021-05-07T23:58:30.6Z,1,REGULAR,foul,personal,['1freethrow'],203935,,,1610612741,18,19,2021-05-07T23:59:02Z,830000,,,0,,M. Smart shooting personal FOUL (1 PF) (LaVine 1 FT),"[203935, 203897]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,1188.0,1.0,0.0,LaVine,203897.0,,,,,,
87,PT04M37.00S,2021-05-07T23:58:40.4Z,1,REGULAR,substitution,out,[],1628464,,,1610612741,18,19,2021-05-08T00:00:07Z,850000,,,0,,SUB out: D. Theis,[1628464],1610612741.0,CHI,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M37.00S,2021-05-07T23:58:40.4Z,1,REGULAR,substitution,in,[],201152,,,1610612741,18,19,2021-05-08T00:00:07Z,860000,,,0,,SUB in: T. Young,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2021-05-07T23:58:40.4Z,1,REGULAR,substitution,out,[],202684,,,1610612741,18,19,2021-05-08T00:00:07Z,865000,,,0,,SUB out: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M37.00S,2021-05-07T23:58:40.4Z,1,REGULAR,substitution,in,[],1628436,,,1610612741,18,19,2021-05-08T00:00:07Z,867500,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M37.00S,2021-05-07T23:58:40.4Z,1,REGULAR,substitution,out,[],1628369,,,1610612741,18,19,2021-05-08T00:00:23Z,868750,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M37.00S,2021-05-07T23:58:40.4Z,1,REGULAR,substitution,in,[],1630174,,,1610612741,18,19,2021-05-08T00:00:23Z,869375,,,0,,SUB in: A. Nesmith,[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M37.00S,2021-05-07T23:59:05.5Z,1,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,19,19,2021-05-07T23:59:05Z,870000,,,0,,Z. LaVine Free Throw 1 of 1 (5 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
92,PT04M24.00S,2021-05-07T23:59:27.7Z,1,REGULAR,turnover,out-of-bounds,[],203095,,,1610612738,19,19,2021-05-07T23:59:36Z,880000,,,0,,E. Fournier lost ball out-of-bounds TURNOVER (2 TO),[203095],1610612738.0,BOS,lost ball,,,Fournier,E. Fournier,,,,,,,,,,,,,,,1188.0,,,,,2.0,,,,,
93,PT04M24.00S,2021-05-07T23:59:31.0Z,1,REGULAR,substitution,out,[],203897,,,1610612741,19,19,2021-05-07T23:59:34Z,890000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2021-05-07T23:59:31.0Z,1,REGULAR,substitution,in,[],202066,,,1610612741,19,19,2021-05-07T23:59:34Z,900000,,,0,,SUB in: G. Temple,[202066],1610612741.0,CHI,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M10.00S,2021-05-07T23:59:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201152,91.80354796320631,48.59834558823529,1610612741,21,19,2021-05-07T23:59:57Z,910000,-7.0,25.0,1,right,T. Young Layup (2 PTS) (N. Vucevic 5 AST),"[201152, 202696]",1610612741.0,CHI,,,,Young,T. Young,,,,,2.55,Made,,,,,2.0,N. Vucevic,202696.0,5.0,,,,,,,,,,,
98,PT04M10.00S,2021-05-08T00:00:09.2Z,1,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612741,21,19,2021-05-08T00:00:25Z,940000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Young 1 FT),"[1630174, 201152]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,2714.0,1.0,0.0,Young,201152.0,,,,,,
102,PT04M10.00S,2021-05-08T00:00:18.3Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,21,19,2021-05-08T00:00:24Z,960000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M10.00S,2021-05-08T00:00:18.3Z,1,REGULAR,substitution,in,[],203107,,,1610612741,21,19,2021-05-08T00:00:24Z,970000,,,0,,SUB in: T. Satoransky,[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M10.00S,2021-05-08T00:00:26.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],201152,,,1610612741,22,19,2021-05-08T00:00:26Z,980000,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
105,PT03M58.00S,2021-05-08T00:00:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202689,5.863994743758213,48.84344362745098,1610612738,22,21,2021-05-08T00:00:39Z,990000,6.0,3.0,1,left,K. Walker driving Layup (9 PTS),[202689],1610612738.0,BOS,driving,,,Walker,K. Walker,,,,,0.64,Made,,,,,9.0,,,,,,,,,,,,,,
106,PT03M43.00S,2021-05-08T00:00:49.8Z,1,REGULAR,3pt,Jump Shot,[],203107,69.33311432325887,70.41207107843137,1610612741,22,21,2021-05-08T00:00:56Z,1000000,102.0,236.0,1,right,MISS T. Satoransky 25' 3PT,[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
107,PT03M40.00S,2021-05-08T00:00:52.8Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,22,21,2021-05-08T00:00:56Z,1010000,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
108,PT03M28.00S,2021-05-08T00:01:05.1Z,1,REGULAR,3pt,Jump Shot,[],203095,18.610381077529567,92.47089460784314,1610612738,22,24,2021-05-08T00:01:17Z,1020000,-212.0,122.0,1,left,E. Fournier 24' 3PT  (13 PTS) (K. Walker 1 AST),"[203095, 202689]",1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,24.51,Made,,,,,13.0,K. Walker,202689.0,1.0,,,,,,,,,,,
110,PT03M07.00S,2021-05-08T00:01:27.1Z,1,REGULAR,2pt,Jump Shot,[],201152,90.3580814717477,85.36305147058823,1610612741,22,24,2021-05-08T00:01:39Z,1040000,177.0,38.0,1,right,MISS T. Young 18' Jump Shot,[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,18.09,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M05.00S,2021-05-08T00:01:29.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,22,24,2021-05-08T00:01:29Z,1050000,,,0,,N. Vucevic REBOUND (Off:3 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,110.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
112,PT03M01.00S,2021-05-08T00:01:40.5Z,1,REGULAR,turnover,3-second-violation,[],202696,,,1610612741,22,24,2021-05-08T00:01:47Z,1060000,,,0,,N. Vucevic 3-second-violation TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1188.0,,,,,1.0,,,,,
113,PT03M01.00S,2021-05-08T00:01:43.4Z,1,REGULAR,substitution,out,[],202696,,,1610612738,22,24,2021-05-08T00:01:50Z,1070000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M01.00S,2021-05-08T00:01:43.4Z,1,REGULAR,substitution,in,[],1628374,,,1610612738,22,24,2021-05-08T00:01:50Z,1080000,,,0,,SUB in: L. Markkanen,[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M42.00S,2021-05-08T00:02:09.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203935,22.28975032851511,87.8140318627451,1610612738,22,24,2021-05-08T00:02:17Z,1090000,-189.0,157.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M40.00S,2021-05-08T00:02:13.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,22,24,2021-05-08T00:02:13Z,1100000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,
117,PT02M40.00S,2021-05-08T00:02:14.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,22,24,2021-05-08T00:02:14Z,1110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M40.00S,2021-05-08T00:02:18.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,22,24,2021-05-08T00:02:18Z,1120000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M40.00S,2021-05-08T00:05:23.5Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,22,24,2021-05-08T00:05:45Z,1130000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2021-05-08T00:05:23.5Z,1,REGULAR,substitution,out,[],202689,,,1610612741,22,24,2021-05-08T00:05:45Z,1140000,,,0,,SUB out: K. Walker,[202689],1610612738.0,BOS,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M40.00S,2021-05-08T00:05:23.5Z,1,REGULAR,substitution,out,[],203095,,,1610612741,22,24,2021-05-08T00:05:45Z,1150000,,,0,,SUB out: E. Fournier,[203095],1610612738.0,BOS,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M40.00S,2021-05-08T00:05:23.5Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,22,24,2021-05-08T00:05:45Z,1160000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M40.00S,2021-05-08T00:05:23.5Z,1,REGULAR,substitution,in,[],1630202,,,1610612741,22,24,2021-05-08T00:05:45Z,1170000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M40.00S,2021-05-08T00:05:23.5Z,1,REGULAR,substitution,in,[],1628369,,,1610612741,22,24,2021-05-08T00:05:45Z,1180000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M21.00S,2021-05-08T00:06:03.1Z,1,REGULAR,2pt,Jump Shot,[],201152,74.58935611038108,68.2061887254902,1610612741,22,24,2021-05-08T00:06:11Z,1190000,91.0,186.0,1,right,MISS T. Young 20' step back Shot,[201152],1610612741.0,CHI,step back,,,Young,T. Young,,,,,20.74,Missed,,,,,,,,,,,,,,,,,,,
127,PT02M17.00S,2021-05-08T00:06:07.1Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612738,22,24,2021-05-08T00:06:11Z,1200000,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
128,PT02M08.00S,2021-05-08T00:06:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,6.258212877792378,54.970894607843135,1610612738,22,26,2021-05-08T00:06:23Z,1210000,-25.0,6.0,1,left,J. Tatum alley-oop Layup (2 PTS) (M. Smart 2 AST),"[1628369, 203935]",1610612738.0,BOS,alley-oop,,,Tatum,J. Tatum,,,,,2.57,Made,,,,,2.0,M. Smart,203935.0,2.0,,,,,,,,,,,
130,PT01M49.00S,2021-05-08T00:06:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628374,79.05716162943496,90.01991421568627,1610612741,25,26,2021-05-08T00:06:38Z,1230000,200.0,144.0,1,right,L. Markkanen 24' 3PT  (3 PTS) (T. Satoransky 1 AST),"[1628374, 203107]",1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,24.68,Made,,,,,3.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,
132,PT01M29.00S,2021-05-08T00:06:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,5.469776609724048,53.50030637254902,1610612738,25,28,2021-05-08T00:06:58Z,1250000,-18.0,-1.0,1,left,L. Kornet cutting Layup (2 PTS) (M. Smart 3 AST),"[1628436, 203935]",1610612738.0,BOS,cutting,,,Kornet,L. Kornet,,,,,1.75,Made,,,,,2.0,M. Smart,203935.0,3.0,,,,,,,,,,,
134,PT01M12.00S,2021-05-08T00:07:11.0Z,1,REGULAR,3pt,Jump Shot,[],1629750,94.82588699080158,4.235600490196079,1610612741,28,28,2021-05-08T00:07:15Z,1270000,-229.0,-4.0,1,right,J. Green 3PT  (3 PTS) (T. Satoransky 2 AST),"[1629750, 203107]",1610612741.0,CHI,,,,Green,J. Green,,,,,22.88,Made,,,,,3.0,T. Satoransky,203107.0,2.0,,,,,,,,,,,
136,PT00M56.70S,2021-05-08T00:07:31.6Z,1,REGULAR,foul,personal,[],1628374,,,1610612738,28,28,2021-05-08T00:07:38Z,1290000,,,0,,L. Markkanen personal FOUL (1 PF),"[1628374, 1628369]",1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,1193.0,1.0,0.0,Tatum,1628369.0,,,,,,
138,PT00M48.90S,2021-05-08T00:07:52.6Z,1,REGULAR,2pt,Jump Shot,[],1628369,3.630091984231275,78.99050245098039,1610612738,28,28,2021-05-08T00:07:57Z,1310000,-145.0,-18.0,1,left,MISS J. Tatum 14' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,14.62,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M47.10S,2021-05-08T00:07:54.4Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,28,28,2021-05-08T00:07:57Z,1320000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
140,PT00M38.10S,2021-05-08T00:08:03.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201152,86.41590013140605,52.029718137254896,1610612741,28,28,2021-05-08T00:08:08Z,1330000,10.0,75.0,1,right,MISS T. Young 7' turnaround Hook,[201152],1610612741.0,CHI,turnaround,,,Young,T. Young,,,,,7.59,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M36.40S,2021-05-08T00:08:05.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,28,28,2021-05-08T00:08:08Z,1340000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
142,PT00M28.30S,2021-05-08T00:08:13.4Z,1,REGULAR,3pt,Jump Shot,[],203935,31.882391590013142,53.990502450980394,1610612738,28,28,2021-05-08T00:08:18Z,1350000,-20.0,247.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M25.30S,2021-05-08T00:08:16.4Z,1,REGULAR,rebound,defensive,[],202066,,,1610612741,28,28,2021-05-08T00:08:18Z,1360000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612741.0,CHI,,,,Temple,G. Temple,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
144,PT00M07.50S,2021-05-08T00:08:34.0Z,1,REGULAR,2pt,Jump Shot,[],203107,73.40670170827858,32.421875,1610612741,30,28,2021-05-08T00:08:38Z,1370000,-88.0,197.0,1,right,T. Satoransky 21' Jump Shot (2 PTS),[203107],1610612741.0,CHI,,,,Satoransky,T. Satoransky,,,,,21.62,Made,,,,,2.0,,,,,,,,,,,,,,
145,PT00M00.50S,2021-05-08T00:08:43.0Z,1,REGULAR,3pt,Jump Shot,[],1630202,23.99802890932983,14.039522058823529,1610612738,30,28,2021-05-08T00:08:48Z,1380000,180.0,173.0,1,left,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M00.50S,2021-05-08T00:08:43.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,30,28,2021-05-08T00:08:48Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2021-05-08T00:08:48.6Z,1,REGULAR,period,end,[],0,,,1610612738,30,28,2021-05-08T00:08:48Z,1400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-05-08T00:11:40.0Z,2,REGULAR,substitution,out,['startperiod'],203935,,,1610612738,30,28,2021-05-08T00:11:58Z,1410000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-05-08T00:11:40.0Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612738,30,28,2021-05-08T00:11:58Z,1420000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-05-08T00:11:40.0Z,2,REGULAR,substitution,in,['startperiod'],202684,,,1610612738,30,28,2021-05-08T00:11:58Z,1430000,,,0,,SUB in: T. Thompson,[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-05-08T00:11:40.0Z,2,REGULAR,substitution,in,['startperiod'],203953,,,1610612738,30,28,2021-05-08T00:11:58Z,1440000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-05-08T00:12:22.1Z,2,REGULAR,period,start,[],0,,,1610612741,30,28,2021-05-08T00:12:22Z,1450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M41.00S,2021-05-08T00:12:40.1Z,2,REGULAR,2pt,Jump Shot,[],203107,78.40013140604468,59.3826593137255,1610612741,32,28,2021-05-08T00:12:48Z,1460000,47.0,151.0,1,right,T. Satoransky 15' pullup Jump Shot (4 PTS),[203107],1610612741.0,CHI,pullup,,,Satoransky,T. Satoransky,,,,,15.76,Made,,,,,4.0,,,,,,,,,,,,,,
154,PT11M25.00S,2021-05-08T00:12:55.9Z,2,REGULAR,3pt,Jump Shot,[],1628369,0.8705650459921156,96.14736519607843,1610612738,32,28,2021-05-08T00:13:06Z,1470000,-231.0,-44.0,1,left,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M23.00S,2021-05-08T00:12:57.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,32,28,2021-05-08T00:13:06Z,1480000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,,
156,PT11M23.00S,2021-05-08T00:13:02.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,32,28,2021-05-08T00:13:02Z,1490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M15.00S,2021-05-08T00:13:19.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,5.995400788436268,49.333639705882355,1610612738,32,30,2021-05-08T00:13:24Z,1500000,3.0,4.0,1,left,T. Thompson cutting DUNK (4 PTS) (P. Pritchard 1 AST),"[202684, 1630202]",1610612738.0,BOS,cutting,,,Thompson,T. Thompson,,,,,0.51,Made,,,,,4.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,
159,PT11M02.00S,2021-05-08T00:13:32.5Z,2,REGULAR,3pt,Jump Shot,[],1628374,70.77858081471747,21.39246323529412,1610612741,32,30,2021-05-08T00:13:37Z,1520000,-143.0,222.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612741.0,CHI,,,,Markkanen,L. Markkanen,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M59.00S,2021-05-08T00:13:35.5Z,2,REGULAR,rebound,defensive,[],202684,,,1610612738,32,30,2021-05-08T00:13:37Z,1530000,,,0,,T. Thompson REBOUND (Off:1 Def:3),[202684],1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,159.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
161,PT10M50.00S,2021-05-08T00:13:44.8Z,2,REGULAR,2pt,Jump Shot,[],203953,21.23850197109067,54.970894607843135,1610612738,32,30,2021-05-08T00:14:50Z,1540000,-25.0,147.0,1,left,MISS J. Parker 14' pullup Shot,[203953],1610612738.0,BOS,pullup,,,Parker,J. Parker,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M45.00S,2021-05-08T00:13:49.9Z,2,REGULAR,rebound,offensive,[],1628369,,,1610612738,32,30,2021-05-08T00:13:49Z,1550000,,,0,,J. Tatum REBOUND (Off:1 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
163,PT10M42.00S,2021-05-08T00:13:54.6Z,2,REGULAR,turnover,traveling,[],1628369,,,1610612738,32,30,2021-05-08T00:14:01Z,1560000,,,0,,J. Tatum traveling TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,1193.0,,,,,1.0,,,,,
164,PT10M30.00S,2021-05-08T00:14:19.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203107,87.07293035479631,41.00030637254902,1610612741,32,30,2021-05-08T00:15:44Z,1570000,-45.0,69.0,1,right,MISS T. Satoransky 8' driving floating Shot,[203107],1610612741.0,CHI,driving floating,,,Satoransky,T. Satoransky,,,,,8.24,Missed,,,,,,,,,,,,,,,,,,,
165,PT10M27.00S,2021-05-08T00:14:22.1Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612738,32,30,2021-05-08T00:14:22Z,1580000,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612738.0,BOS,,,,Nesmith,A. Nesmith,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
166,PT10M18.00S,2021-05-08T00:14:31.4Z,2,REGULAR,turnover,lost ball,[],202684,,,1610612738,32,30,2021-05-08T00:14:35Z,1590000,,,0,,T. Thompson lost ball TURNOVER (1 TO),"[202684, 201152]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,1.0,Young,201152.0,,,
167,PT10M18.00S,2021-05-08T00:14:31.4Z,2,REGULAR,steal,,[],201152,,,1610612741,32,30,2021-05-08T00:14:33Z,1600000,,,0,,T. Young STEAL (1 STL),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M15.00S,2021-05-08T00:14:37.0Z,2,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612741,32,30,2021-05-08T00:14:50Z,1610000,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Young 2 FT),"[1630174, 201152]",1610612738.0,BOS,shooting,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,2714.0,2.0,0.0,Young,201152.0,,,,,,
170,PT10M15.00S,2021-05-08T00:15:01.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",201152,,,1610612741,33,30,2021-05-08T00:15:01Z,1630000,,,0,,T. Young Free Throw 1 of 2 (4 PTS),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
171,PT10M15.00S,2021-05-08T00:15:01.8Z,2,REGULAR,substitution,out,[],1629750,,,1610612741,33,30,2021-05-08T00:15:08Z,1640000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M15.00S,2021-05-08T00:15:01.8Z,2,REGULAR,substitution,in,[],203897,,,1610612741,33,30,2021-05-08T00:15:08Z,1650000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M15.00S,2021-05-08T00:15:14.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",201152,,,1610612741,34,30,2021-05-08T00:15:14Z,1660000,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[201152],1610612741.0,CHI,,,,Young,T. Young,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
174,PT09M57.00S,2021-05-08T00:15:34.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,5.338370565045992,49.57873774509804,1610612738,34,32,2021-05-08T00:15:44Z,1670000,2.0,-2.0,1,left,T. Thompson DUNK (6 PTS) (A. Nesmith 1 AST),"[202684, 1630174]",1610612738.0,BOS,,,,Thompson,T. Thompson,,,,,0.31,Made,,,,,6.0,A. Nesmith,1630174.0,1.0,,,,,,,,,,,
